id,location_cd,status_cd,type_id,street_address1,street_address2,city,postal_cd,created_user_id,created_datetime,updated_user_id,updated_datetime,region_id,latitude,longitude,time_zone,temperature_scale,country_part,country_cd
916651,06651,A,155,8500 Xylon Avenue,NULL,Minneapolis,55426,1,2018-07-09 15:02:47.683,1598866,2018-07-09 15:02:48.000,NULL,45.109412,-93.386518,America/Chicago,C,4482,US
916653,06653,A,170,1998 West Main Street,NULL,Troy,45373,1,2018-04-17 04:34:02.597,1598866,2018-04-17 04:34:02.000,NULL,40.057374,-84.245133,America/New_York,C,4495,US
916654,06654,A,170,3010 Kettering Blvd.,NULL,Moraine,45439,1,2018-04-17 04:34:01.857,1598866,2018-04-17 04:34:02.000,NULL,39.707310,-84.201955,America/New_York,C,4495,US
916662,06662,A,155,1632 2ND AVE,NULL,INTERNATIONAL FALLS,56649,1,2018-06-08 14:54:04.170,1598866,2018-06-08 14:54:04.000,NULL,48.588531,-93.403042,America/Chicago,C,4482,US
916664,06664,A,170,1214 Ohio Pike,NULL,Amelia,45102-1239,1,2018-07-11 17:03:16.840,1598866,2018-07-11 17:03:17.000,NULL,39.046507,-84.244215,America/New_York,C,4495,US
916666,06666,A,195,2560 E Division E M-55,NULL,Cadillac,49601-8297,1,2018-04-18 04:37:22.070,1598866,2018-04-18 04:37:22.000,NULL,44.251931,-85.363598,America/Detroit,C,4481,US
916667,06667,A,170,1975 Harshman Road,NULL,Riverside,45404-5021,1,2018-04-17 04:33:59.103,1598866,2018-04-17 04:33:59.000,NULL,39.796980,-84.129183,America/New_York,C,4495,US
916676,06676,A,155,3600 E LAKE ST,NULL,MINNEAPOLIS,55406-2152,1,2018-06-30 11:55:16.463,1598866,2018-06-30 11:55:16.000,NULL,44.948581,-93.220158,America/Chicago,C,4482,US
916677,06677,A,170,520 W WASHINGTON ST,NULL,BRAINERD,56401,1,2018-06-26 20:21:42.280,1598866,2018-06-26 20:21:42.000,NULL,46.357336,-94.218895,America/Chicago,C,4482,US
916688,06688,A,170,1825 EAST 8 MILE ROAD,NULL,HAZEL PARK,48030-1740,1,2018-04-18 04:37:18.763,1598866,2018-04-18 04:37:19.000,NULL,42.447631,-83.084718,America/Detroit,C,4481,US
916791,06791,A,170,5990 STATE ROUTE 48,NULL,MAINEVILLE,45039,1,2018-05-01 04:33:45.043,1598866,2018-05-01 04:33:45.000,NULL,39.348768,-84.218450,America/New_York,C,4495,US
916802,06802,A,235,NULL,NULL,Sharjah,NULL,1,2017-09-13 21:43:50.903,1,2017-09-13 21:43:50.903,NULL,25.335220,55.376090,America/New_York,C,NULL,AE
917036,07036,A,170,NULL,NULL,Jeddah,NULL,1,2017-09-13 21:43:50.903,1,2017-09-13 21:43:50.903,NULL,23.280250,39.941820,America/New_York,C,NULL,SA
917193,07193,A,175,1934 Union Road,NULL,West Seneca,14224,1,2018-04-17 04:33:56.050,1598866,2018-04-17 04:33:56.000,NULL,42.852840,-78.755075,America/New_York,C,4494,US
917468,07468,A,170,3816 UNION RD,NULL,CHEEKTOWAGA,14225-4210,1,2018-06-30 10:10:08.557,1598866,2018-06-30 10:10:08.000,NULL,42.918571,-78.754769,America/New_York,C,4494,US
917470,07470,A,170,1610 WALDEN AVE,NULL,CHEEKTOWAGA,14225-4914,1,2018-06-29 15:05:32.773,1598866,2018-06-29 15:05:33.000,NULL,42.907665,-78.777772,America/New_York,C,4494,US
917471,07471,A,175,891 N STATE ST,NULL,WESTERVILLE,43082-8326,1,2018-05-01 04:33:38.753,1598866,2018-05-01 04:33:39.000,NULL,40.149117,-82.923045,America/New_York,C,4495,US
917475,07475,A,170,20 MAIN ST,NULL,BATAVIA,14020-2108,1,2018-04-10 04:38:33.607,1598866,2018-04-10 04:38:34.000,NULL,42.998303,-78.186248,America/New_York,C,4494,US
917476,07476,A,170,30721 GRATIOT AVE,NULL,ROSEVILLE,48066-1712,1,2018-04-18 04:37:18.360,1598866,2018-04-18 04:37:18.000,NULL,42.522740,-82.920733,America/Detroit,C,4481,US
917477,07477,A,170,13843 NORTHLINE RD,NULL,SOUTHGATE,48195-1866,1,2018-04-18 04:37:17.890,1598866,2018-04-18 04:37:18.000,NULL,42.213231,-83.193455,America/Detroit,C,4481,US
917478,07478,A,170,4760 W HENRIETTA RD,NULL,HENRIETTA,14467-9357,1,2018-04-17 04:33:51.977,1598866,2018-04-17 04:33:52.000,NULL,43.058251,-77.651297,America/New_York,C,4494,US
917479,07479,A,170,33651 23 MILE RD,NULL,CHESTERFIELD,48047-1960,1,2018-04-18 04:37:17.177,1598866,2018-04-18 04:37:17.000,NULL,42.676193,-82.769263,America/Detroit,C,4481,US
917481,07481,A,170,1490 S LINDEN RD,NULL,FLINT,48532-4178,1,2018-04-18 23:19:36.303,1598866,2018-04-18 23:19:36.000,NULL,43.002960,-83.773230,America/Detroit,C,4481,US
917482,07482,A,170,2207 NIAGARA ST,NULL,BUFFALO,14207-2063,1,2018-04-17 04:33:50.267,1598866,2018-04-17 04:33:50.000,NULL,42.945036,-78.906995,America/New_York,C,4494,US
917483,07483,A,170,21 S MAIN ST,NULL,JAMESTOWN,14701-6634,1,2018-04-17 04:33:49.587,1598866,2018-04-17 04:33:49.000,NULL,42.093088,-79.237974,America/New_York,C,4494,US
917484,07484,A,170,1525 LAKE AVE,NULL,ROCHESTER,14615-3042,1,2018-04-17 04:33:49.273,1598866,2018-04-17 04:33:49.000,NULL,43.194543,-77.629421,America/New_York,C,4494,US
917485,07485,A,170,1060 WEHRLE DR,NULL,WILLIAMSVILLE,14221-7724,1,2018-04-10 04:38:26.547,1598866,2018-04-10 04:38:27.000,NULL,42.949940,-78.745059,America/New_York,C,4494,US
917487,07487,A,170,7140 ORCHARD CENTRE DR,NULL,HOLLAND,43528-7824,1,2018-04-17 04:33:48.930,1598866,2018-04-17 04:33:49.000,NULL,41.609085,-83.712270,America/New_York,C,4495,US
917488,07488,A,170,22929 HALL RD,NULL,CLINTON TOWNSHIP,48036,1,2018-05-31 08:38:50.940,1598866,2018-05-31 08:38:51.000,NULL,42.630636,-82.877603,America/Detroit,C,4481,US
917491,07491,A,170,8500 NIAGARA FALLS BLVD,NULL,NIAGARA FALLS,14304-2525,1,2018-04-17 04:33:47.927,1598866,2018-04-17 04:33:48.000,NULL,43.091221,-78.966358,America/New_York,C,4494,US
917492,07492,A,170,2760 NIAGARA FALLS BLVD,NULL,TONAWANDA,14150-1428,1,2018-04-17 04:33:47.607,1598866,2018-04-17 04:33:47.000,NULL,43.029804,-78.822763,America/New_York,C,4494,US
917493,07493,A,170,10360 BELLEVILLE RD,NULL,VAN BUREN TWP,48111-1389,1,2018-04-18 04:37:15.160,1598866,2018-04-18 04:37:15.000,NULL,42.226602,-83.485648,America/Detroit,C,4481,US
917494,07494,A,170,9220 MAIN ST,NULL,CLARENCE,14031-1932,1,2018-04-10 04:38:21.503,1598866,2018-04-10 04:38:22.000,NULL,42.970410,-78.646799,America/New_York,C,4494,US
917495,07495,A,170,3470 MAIN ST,NULL,BUFFALO,14214-1339,1,2018-06-18 22:41:44.927,1598866,2018-06-18 22:41:45.000,NULL,42.957035,-78.819963,America/New_York,C,4494,US
917496,07496,A,170,737 BETHEL RD APT OLENTANGY,NULL,COLUMBUS,43214-1901,1,2018-04-10 04:38:20.120,1598866,2018-04-10 04:38:20.000,NULL,40.062681,-83.039351,America/New_York,C,4495,US
917497,07497,A,170,2003 S SAGINAW RD,NULL,MIDLAND,48640-6807,1,2018-04-18 04:37:14.820,1598866,2018-04-18 04:37:15.000,NULL,43.613708,-84.212158,America/Detroit,C,4481,US
917498,07498,A,170,6815 W CENTRAL AVE,NULL,TOLEDO,43617-1111,1,2018-07-03 04:36:48.920,1598866,2018-07-03 04:36:49.000,NULL,41.674390,-83.706223,America/New_York,C,4495,US
917499,07499,A,170,3460 WILDER RD,NULL,BAY CITY,48706-2331,1,2018-04-18 04:37:14.477,1598866,2018-04-18 04:37:15.000,NULL,43.623339,-83.914819,America/Detroit,C,4481,US
917501,07501,A,170,1360 SOUTHFIELD RD,NULL,LINCOLN PARK,48146-2321,1,2018-04-18 04:37:14.123,1598866,2018-04-18 04:37:14.000,NULL,42.251167,-83.178858,America/Detroit,C,4481,US
917502,07502,A,170,1006E E WEST MAPLE RD,NULL,WALLED LAKE,48390-3571,1,2018-04-18 04:37:13.790,1598866,2018-04-18 04:37:14.000,NULL,42.537232,-83.480644,America/Detroit,C,4481,US
917504,07504,A,170,4870 STATE ST,NULL,SAGINAW,48603-3812,1,2018-04-18 04:37:13.437,1598866,2018-04-18 04:37:13.000,NULL,43.437200,-84.012467,America/Detroit,C,4481,US
917505,07505,A,170,4837 DIXIE HWY,NULL,WATERFORD,48329-1706,1,2018-04-18 04:37:13.063,1598866,2018-04-18 04:37:13.000,NULL,42.690353,-83.387089,America/Detroit,C,4481,US
917506,07506,A,170,"1135 DUBLIN RD, GRANDVIEW TIMS",NULL,COLUMBUS,43215-1005,1,2018-04-17 04:33:42.103,1598866,2018-04-17 04:33:42.000,NULL,39.973466,-83.048803,America/New_York,C,4495,US
917507,07507,A,170,1621 E MAIN ST,NULL,LANCASTER,43130-3438,1,2018-04-17 04:33:41.420,1598866,2018-04-17 04:33:41.000,NULL,39.714701,-82.568403,America/New_York,C,4495,US
917811,07811,A,165,"Eastwood Avenue, Eastwood City, Bagumbayan Libis",NULL,Quezon City,1110,1,2018-05-31 11:56:34.820,1,2018-07-19 05:00:19.000,NULL,14.609722,121.076970,GMT,C,NULL,PH
917812,07812,A,165,The Link Building Gloreitta Ayala Center,NULL,Makati,1224,1,2018-05-19 06:43:52.893,1,2018-07-19 05:00:19.000,NULL,14.553055,121.021811,GMT,C,NULL,PH
917813,07813,A,165,"GF Unit D, Net Quad Building 4th Avenue Corner 30th Street, BGC",NULL,Taguig,1634,1,2018-07-06 23:40:00.483,1,2018-07-19 05:00:19.000,NULL,14.553416,121.044970,GMT,C,NULL,PH
917834,07834,A,8,NULL,NULL,Monterrey,NULL,1,2018-07-03 22:02:07.483,1598866,2018-07-03 22:02:07.000,NULL,25.665646,100.319015,America/Mexico_City,C,NULL,MX
917888,07888,A,195,1305 W. 5th St,NULL,Marysville,43040-1189,1,2018-04-10 04:38:07.233,1598866,2018-04-10 04:38:07.000,NULL,40.240967,-83.391552,America/New_York,C,4495,US
917895,07895,A,155,2158 Rice St.,NULL,St. Paul,55113-6808,1,2018-07-13 14:27:13.990,1598866,2018-07-13 14:27:14.000,NULL,45.005981,-93.105328,America/Chicago,C,4482,US
917911,07911,A,155,100 Paul Bunyan Dr. S,NULL,Bemidji,56601,1,2018-06-29 19:53:39.573,1598866,2018-06-29 19:53:40.000,NULL,47.469409,-94.879267,America/Chicago,C,4482,US
917919,07919,A,170,612 Roosevelt Rd,NULL,St Cloud,56301,1,2018-06-08 14:58:15.840,1598866,2018-06-08 14:58:16.000,NULL,45.547938,-94.186311,America/Chicago,C,4482,US
917920,07920,A,170,14008 Hwy. 13,NULL,Savage,55372,1,2018-06-08 14:58:37.753,1598866,2018-06-08 14:58:38.000,NULL,44.749574,-93.379877,America/Chicago,C,4482,US
918667,08667,A,170,8099 GRATIOT RD,NULL,SAGINAW,48609-4876,1,2018-04-18 04:37:08.560,1598866,2018-04-18 04:37:09.000,NULL,43.416388,-84.073391,America/Detroit,C,4481,US
918668,08668,A,170,963 N 21ST ST,NULL,NEWARK,43055-2921,1,2018-04-10 04:37:57.217,1598866,2018-04-10 04:37:57.000,NULL,40.074517,-82.428966,America/New_York,C,4495,US
918669,08669,A,170,1508 E WOOSTER ST,NULL,BOWLING GREEN,43402-3338,1,2018-04-17 04:33:34.793,1598866,2018-04-17 04:33:35.000,NULL,41.374180,-83.628450,America/New_York,C,4495,US
918670,08670,A,170,2621 NAVARRE AVE,NULL,OREGON,43616-3206,1,2018-04-17 04:33:34.087,1598866,2018-04-17 04:33:34.000,NULL,41.637100,-83.485896,America/New_York,C,4495,US
918671,08671,A,170,1020 N BRIDGE ST,NULL,CHILLICOTHE,45601-1753,1,2018-04-17 04:33:33.747,1598866,2018-04-17 04:33:34.000,NULL,39.355936,-82.976941,America/New_York,C,4495,US
918673,08673,A,170,15728 15 MILE RD,NULL,FRASER,48026-1401,1,2018-04-18 04:37:08.190,1598866,2018-04-18 04:37:08.000,NULL,42.552729,-82.963836,America/Detroit,C,4481,US
918674,08674,A,170,4066 LAKE SHORE RD,NULL,HAMBURG,14075-1711,1,2018-04-10 04:37:53.617,1598866,2018-04-10 04:37:54.000,NULL,42.774314,-78.862352,America/New_York,C,4494,US
918675,08675,A,170,5035 SOUTHWESTERN BLVD,NULL,HAMBURG,14075-2607,1,2018-06-27 19:33:24.780,1598866,2018-06-27 19:33:25.000,NULL,42.750018,-78.852959,America/New_York,C,4494,US
918676,08676,A,170,1448 N TELEGRAPH RD,NULL,MONROE,48162-3342,1,2018-04-18 04:37:07.810,1598866,2018-04-18 04:37:08.000,NULL,41.941369,-83.404153,America/Detroit,C,4481,US
918677,08677,A,170,4365 W PIERSON RD,NULL,FLINT,48504-1328,1,2018-04-18 04:37:07.400,1598866,2018-04-18 04:37:07.000,NULL,43.060125,-83.766820,America/Detroit,C,4481,US
918914,08914,A,170,71 NIAGARA ST,NULL,TONAWANDA,14150-1106,1,2018-04-10 04:37:50.837,1598866,2018-04-10 04:37:51.000,NULL,43.019827,-78.880677,America/New_York,C,4494,US
918915,08915,A,170,1405 KENSINGTON AVE,NULL,BUFFALO,14215-1726,1,2018-04-10 04:37:50.423,1598866,2018-04-10 04:37:50.000,NULL,42.941635,-78.803773,America/New_York,C,4494,US
918916,08916,A,170,10371 BENNETT RD,NULL,FREDONIA,14063-1402,1,2018-04-17 04:33:31.510,1598866,2018-04-17 04:33:32.000,NULL,42.451854,-79.309332,America/New_York,C,4494,US
918917,08917,A,170,3125 GLENDALE AVE,NULL,TOLEDO,43614-5813,1,2018-04-17 04:33:31.180,1598866,2018-04-17 04:33:31.000,NULL,41.611937,-83.616713,America/New_York,C,4495,US
919011,09011,A,170,1685 GRAND ISLAND BLVD,NULL,GRAND ISLAND,14072-2131,1,2018-04-10 04:37:47.917,1598866,2018-04-10 04:37:48.000,NULL,43.007774,-78.948639,America/New_York,C,4494,US
919012,09012,A,170,908 FAIRPORT RD,NULL,EAST ROCHESTER,14445-1912,1,2018-04-17 04:33:30.830,1598866,2018-04-17 04:33:31.000,NULL,43.102843,-77.480075,America/New_York,C,4494,US
919013,09013,A,170,5137 NORTH RD,NULL,CANANDAIGUA,14424-8054,1,2018-04-17 04:33:30.487,1598866,2018-04-17 04:33:30.000,NULL,42.905280,-77.292922,America/New_York,C,4494,US
919014,09014,A,170,6687 TRANSIT RD,NULL,WILLIAMSVILLE,14221-7212,1,2018-04-10 04:37:45.817,1598866,2018-04-10 04:37:46.000,NULL,42.953191,-78.696350,America/New_York,C,4494,US
919015,09015,A,170,849 YOUNG ST,NULL,TONAWANDA,14150-4115,1,2018-04-17 04:33:30.140,1598866,2018-04-17 04:33:30.000,NULL,43.001913,-78.855143,America/New_York,C,4494,US
919016,09016,A,145,22211 COOLIDGE HWY,NULL,OAK PARK,48237-2855,1,2018-04-18 04:37:06.633,1598866,2018-04-18 04:37:07.000,NULL,42.459394,-83.182366,America/Detroit,C,4481,US
919017,09017,A,170,33500 PLYMOUTH RD,NULL,LIVONIA,48150-1560,1,2018-04-18 04:37:05.443,1598866,2018-04-18 04:37:06.000,NULL,42.368671,-83.373324,America/Detroit,C,4481,US
919018,09018,A,170,3600 WALDEN AVE,NULL,LANCASTER,14086-1250,1,2018-06-25 09:39:39.150,1598866,2018-06-25 09:39:39.000,NULL,42.915959,-78.672945,America/New_York,C,4494,US
919019,09019,A,170,760 S HEWITT RD,NULL,YPSILANTI,48197-4585,1,2018-04-18 04:37:04.840,1598866,2018-04-18 04:37:05.000,NULL,42.227385,-83.643551,America/Detroit,C,4481,US
919020,09020,A,170,1508 BUFFALO RD,NULL,GATES,14624-1828,1,2018-04-17 04:33:28.770,1598866,2018-04-17 04:33:29.000,NULL,43.150147,-77.691783,America/New_York,C,4494,US
919021,09021,A,170,607 JEFFERSON RD,NULL,ROCHESTER,14623-3231,1,2018-04-17 04:33:28.420,1598866,2018-04-17 04:33:28.000,NULL,43.086422,-77.627850,America/New_York,C,4494,US
919022,09022,A,170,3663 MOUNT READ BLVD,NULL,GREECE,14616-3433,1,2018-04-17 04:33:28.073,1598866,2018-04-17 04:33:28.000,NULL,43.225267,-77.659703,America/New_York,C,4494,US
919297,09297,A,170,45135 FORD RD,NULL,CANTON,48187-2909,1,2018-04-18 04:37:04.500,1598866,2018-04-18 04:37:05.000,NULL,42.322000,-83.485311,America/Detroit,C,4481,US
919298,09298,A,170,3829 PINE GROVE AVE,NULL,PORT HURON,48060,1,2018-04-18 04:37:04.113,1598866,2018-04-18 04:37:04.000,NULL,43.019788,-82.454908,America/Detroit,C,4481,US
919299,09299,A,170,177 S MILFORD RD,NULL,MILFORD,48381-2758,1,2018-04-18 04:37:03.730,1598866,2018-04-18 04:37:04.000,NULL,42.580957,-83.609900,America/Detroit,C,4481,US
919300,09300,A,170,29069 GREENFIELD RD,NULL,SOUTHFIELD,48076-2225,1,2018-04-18 20:13:27.380,1598866,2018-04-18 20:13:27.000,NULL,42.503573,-83.203808,America/Detroit,C,4481,US
919301,09301,A,170,109 BENNETT DR,NULL,CARIBOU,04736-2024,1,2018-04-10 04:37:37.880,1598866,2018-04-10 04:37:38.000,NULL,46.868348,-68.004046,America/New_York,C,4480,US
919304,09304,A,170,6238 PRENTISS SCHOOL PL,NULL,CANAL WINCHESTER,43110-2050,1,2018-04-10 04:37:37.480,1598866,2018-04-10 04:37:38.000,NULL,39.853575,-82.828964,America/New_York,C,4495,US
919305,09305,A,170,3024 PINE AVE,NULL,NIAGARA FALLS,14301-2446,1,2018-04-17 04:33:26.380,1598866,2018-04-17 04:33:26.000,NULL,43.095413,-79.024969,America/New_York,C,4494,US
919306,09306,A,170,1058 STATE ST,NULL,DAVISON,48423,1,2018-04-18 04:37:03.040,1598866,2018-04-18 04:37:03.000,NULL,43.018227,-83.518233,America/Detroit,C,4481,US
919307,09307,A,235,462 GRIDER ST,NULL,BUFFALO,14215-3021,1,2018-04-17 04:33:25.720,1598866,2018-04-17 04:33:26.000,NULL,42.925218,-78.831604,America/New_York,C,4494,US
919308,09308,A,170,1085 S GRATIOT AVE,NULL,CLINTON TOWNSHIP,48036-3501,1,2018-04-18 04:37:02.673,1598866,2018-04-18 04:37:03.000,NULL,42.583126,-82.884014,America/Detroit,C,4481,US
919339,09339,A,170,748 NIAGARA FALLS BLVD,NULL,NORTH TONAWANDA,14120-2008,1,2018-04-17 04:33:25.013,1598866,2018-04-17 04:33:25.000,NULL,43.058333,-78.836657,America/New_York,C,4494,US
919340,09340,A,170,1786 EMPIRE BLVD,NULL,WEBSTER,14580-2180,1,2018-04-17 04:33:24.670,1598866,2018-04-17 04:33:25.000,NULL,43.187624,-77.504377,America/New_York,C,4494,US
919342,09342,A,170,290 NORTH ST,NULL,HOULTON,04730-3530,1,2018-04-10 04:37:33.477,1598866,2018-04-10 04:37:34.000,NULL,46.145009,-67.841080,America/New_York,C,4480,US
919343,09343,A,170,227 E FAIRMOUNT AVE,NULL,LAKEWOOD,14750-1935,1,2018-04-17 04:33:24.320,1598866,2018-04-17 04:33:24.000,NULL,42.097837,-79.309834,America/New_York,C,4494,US
919344,09344,A,170,161 S MAIN ST,NULL,ALBION,14411-1630,1,2018-04-17 04:33:23.913,1598866,2018-04-17 04:33:24.000,NULL,43.242147,-78.193426,America/New_York,C,4494,US
919345,09345,A,195,1199 French Road,NULL,Depew,14043,1,2018-06-18 02:20:44.250,1598866,2018-06-18 02:20:44.000,NULL,42.867335,-78.708410,America/New_York,C,4494,US
919346,09346,A,170,470 AURORA ST,NULL,LANCASTER,14086-2970,1,2018-04-10 04:37:31.303,1598866,2018-04-10 04:37:31.000,NULL,42.881287,-78.675987,America/New_York,C,4494,US
919348,09348,A,170,2600 RIDGEWAY AVE,NULL,GREECE,14626-4200,1,2018-04-17 04:33:23.537,1598866,2018-04-17 04:33:23.000,NULL,43.187503,-77.700951,America/New_York,C,4494,US
919349,09349,A,170,802 PAUL RD,NULL,ROCHESTER,14624-4421,1,2018-04-17 04:33:23.190,1598866,2018-04-17 04:33:23.000,NULL,43.107492,-77.747380,America/New_York,C,4494,US
919350,09350,A,170,6573 4TH SECTION RD,NULL,BROCKPORT,14420-2401,1,2018-04-17 04:33:22.827,1598866,2018-04-17 04:33:23.000,NULL,43.197816,-77.945997,America/New_York,C,4494,US
919351,09351,A,170,6980 PEACH ST,NULL,ERIE,16509-4701,1,2018-05-12 04:31:29.623,1598866,2018-05-12 04:31:29.000,NULL,42.054989,-80.088573,America/New_York,C,4498,US
919352,09352,A,170,2745 W 26TH ST,NULL,ERIE,16506-3037,1,2018-05-12 04:31:29.270,1598866,2018-05-12 04:31:29.000,NULL,42.088533,-80.134964,America/New_York,C,4498,US
919353,09353,A,170,555 5TH AVE,NULL,PARKERSBURG,26101-5109,1,2018-04-17 04:33:21.747,1598866,2018-04-17 04:33:22.000,NULL,39.262260,-81.557256,America/New_York,C,4512,US
919354,09354,A,170,700 W MAIN ST,NULL,TROY,45373-2929,1,2018-04-17 04:33:21.333,1598866,2018-04-17 04:33:21.000,NULL,40.041932,-84.209561,America/New_York,C,4495,US
919355,09355,A,170,1100 E MAIN ST,NULL,CHILLICOTHE,45601-2848,1,2018-04-17 04:33:20.970,1598866,2018-04-17 04:33:21.000,NULL,39.337897,-82.951694,America/New_York,C,4495,US
919356,09356,A,170,894 W CENTRAL AVE,NULL,SPRINGBORO,45066-1116,1,2018-05-01 04:33:33.573,1598866,2018-05-01 04:33:34.000,NULL,39.563068,-84.263565,America/New_York,C,4495,US
919357,09357,A,170,4465 INDIAN RIPPLE RD,NULL,BEAVERCREEK,45440-3251,1,2018-04-17 04:33:20.267,1598866,2018-04-17 04:33:20.000,NULL,39.696266,-84.105020,America/New_York,C,4495,US
919358,09358,A,170,131 CHESTNUT ST,NULL,COSHOCTON,43812-1130,1,2018-04-17 04:33:19.880,1598866,2018-04-17 04:33:20.000,NULL,40.274770,-81.869184,America/New_York,C,4495,US
919359,09359,A,170,2906 CENTER AVE,NULL,ESSEXVILLE,48732-1704,1,2018-04-18 04:37:02.163,1598866,2018-04-18 04:37:02.000,NULL,43.594402,-83.846696,America/Detroit,C,4481,US
919360,09360,A,170,727 S MAIN ST,NULL,ADRIAN,49221-3707,1,2018-07-03 04:36:25.980,1598866,2018-07-03 04:36:26.000,NULL,41.888741,-84.042921,America/Detroit,C,4481,US
919361,09361,A,170,9199 HIGHLAND RD,NULL,WATERFORD,48328,1,2018-04-18 04:37:01.803,1598866,2018-04-18 04:37:02.000,NULL,42.656525,-83.467501,America/Detroit,C,4481,US
919363,09363,A,170,1563 SPENCERPORT RD,NULL,GATES,14606-3523,1,2018-04-17 04:33:18.370,1598866,2018-04-17 04:33:18.000,NULL,43.174473,-77.731850,America/New_York,C,4494,US
919367,09367,A,170,25203 EVERGREEN RD,NULL,SOUTHFIELD,48075-1735,1,2018-04-18 04:37:01.457,1598866,2018-04-18 04:37:01.000,NULL,42.474926,-83.241509,America/Detroit,C,4481,US
919368,09368,A,170,365 AGLER RD,NULL,GAHANNA,43230-2463,1,2018-04-10 04:37:20.260,1598866,2018-04-10 04:37:20.000,NULL,40.018971,-82.891148,America/New_York,C,4495,US
919369,09369,A,170,2720 MILITARY RD,NULL,NIAGARA FALLS,14304-1223,1,2018-04-17 04:33:16.593,1598866,2018-04-17 04:33:16.000,NULL,43.108816,-78.986855,America/New_York,C,4494,US
919371,09371,A,195,27430 SCHOOLCRAFT RD,NULL,LIVONIA,48150-2202,1,2018-04-18 04:37:01.053,1598866,2018-04-18 04:37:01.000,NULL,42.384855,-83.314937,America/Detroit,C,4481,US
919372,09372,A,170,6793 MILLER LN,NULL,DAYTON,45414-2662,1,2018-04-17 04:33:15.627,1598866,2018-04-17 04:33:15.000,NULL,39.845841,-84.192717,America/New_York,C,4495,US
919373,09373,A,170,7901 BRANDT PIKE,NULL,HUBER HEIGHTS,45424-2345,1,2018-04-17 04:33:15.287,1598866,2018-04-17 04:33:15.000,NULL,39.866307,-84.102037,America/New_York,C,4495,US
919374,09374,A,170,371 S CASCADE DR,NULL,SPRINGVILLE,14141-9114,1,2018-04-10 04:37:16.610,1598866,2018-04-10 04:37:17.000,NULL,42.499282,-78.690718,America/New_York,C,4494,US
919375,09375,A,170,3550 GREENFIELD RD,NULL,DEARBORN,48120-1203,1,2018-04-18 04:37:00.633,1598866,2018-04-18 04:37:01.000,NULL,42.308728,-83.188305,America/Detroit,C,4481,US
919376,09376,A,170,45515 MICHIGAN AVE,NULL,CANTON,48188-2388,1,2018-04-18 04:37:00.207,1598866,2018-04-18 04:37:00.000,NULL,42.270902,-83.488246,America/Detroit,C,4481,US
919379,09379,A,170,38 N ORANGE ST,NULL,XENIA,45385-2816,1,2018-04-17 04:33:14.220,1598866,2018-04-17 04:33:14.000,NULL,39.684318,-83.939946,America/New_York,C,4495,US
919380,09380,A,170,5798 SPRINGBORO PIKE,NULL,DAYTON,45449-2842,1,2018-06-18 21:25:23.670,1598866,2018-06-18 21:25:24.000,NULL,39.673668,-84.221331,America/New_York,C,4495,US
919381,09381,A,170,260 W MAIN ST,NULL,VICTOR,14564-1124,1,2018-04-17 04:33:13.547,1598866,2018-04-17 04:33:13.000,NULL,42.986881,-77.417822,America/New_York,C,4494,US
919382,09382,A,170,451 HAMILTON ST,NULL,GENEVA,14456-3057,1,2018-04-17 04:33:13.187,1598866,2018-04-17 04:33:13.000,NULL,42.856993,-77.001463,America/New_York,C,4494,US
919383,09383,A,170,5390 GENESEE ST,NULL,LANCASTER,14086-9738,1,2018-04-10 04:37:12.647,1598866,2018-04-10 04:37:13.000,NULL,42.944918,-78.676835,America/New_York,C,4494,US
919384,09384,A,170,10 BOOTH ST,NULL,CANANDAIGUA,14424-2302,1,2018-04-17 04:33:12.847,1598866,2018-04-17 04:33:13.000,NULL,42.877368,-77.269587,America/New_York,C,4494,US
919385,09385,A,170,955 E DUBLIN GRANVILLE RD,NULL,COLUMBUS,43229-2417,1,2018-04-17 04:33:12.497,1598866,2018-04-17 04:33:12.000,NULL,40.087228,-82.993292,America/New_York,C,4495,US
919386,09386,A,170,7493 SAWMILL RD,NULL,DUBLIN,43016-9616,1,2018-06-27 14:23:10.690,1598866,2018-06-27 14:23:11.000,NULL,40.119422,-83.091112,America/New_York,C,4495,US
919387,09387,A,170,2206 13TH ST,NULL,ASHLAND,41101-3522,1,2018-04-17 04:33:11.813,1,2018-07-19 05:00:22.000,NULL,38.465804,-82.658220,America/Chicago,C,4476,US
