id	location_cd	status_cd		type_id	street_address1	street_address2	city	postal_cd	created_user_id	created_datetime	updated_user_id	updated_datetime	region_id	latitude	longitude	time_zone	temperature_scale	country_part	country_cd
919922	9922	I	#N/A	170	732 TIOGUE AVE	NULL	COVENTRY	2816	1	43:50.9	1	43:50.9	NULL	41.682961	-71.56031	America/New_York	F	4500	US
919923	9923	I	#N/A	170	Avenues Mall	NULL	WARWICK	2888	1	43:50.9	1	43:50.9	NULL	41.765119	-71.404775	America/New_York	F	4500	US
919925	9925	I	#N/A	170	563 PROVIDENCE NEW LONDON TURNPIKE	NULL	NORTH STONINGTON	6359	1	43:50.9	1	43:50.9	NULL	41.440159	-71.802681	America/New_York	F	4464	US
919927	9927	I	#N/A	170	621 KINGSTOWN RD	NULL	WAKEFIELD	2879	1	43:50.9	1	43:50.9	NULL	41.441921	-71.488556	America/New_York	F	4500	US
919928	9928	I	#N/A	170	1242 NEWPORT AVE	NULL	PAWTUCKET	2861	1	43:50.9	1	43:50.9	NULL	41.888012	-71.354126	America/New_York	F	4500	US
919929	9929	I	#N/A	170	572 G A R HWY	NULL	SWANSEA	2777	1	43:50.9	1	43:50.9	NULL	41.74757	-71.206177	America/New_York	F	4478	US
919930	9930	I	#N/A	170	752 E.MAIN ST	NULL	MERIDEN	6450	1	43:50.9	1	43:50.9	NULL	41.52932	-72.778259	America/New_York	F	4464	US
919932	9932	I	#N/A	170	1334 PARK AVE	NULL	CRANSTON	2920	1	43:50.9	1	43:50.9	NULL	41.784	-71.457275	America/New_York	F	4500	US
919933	9933	I	#N/A	170	74 NOOSENECK HILL RD	NULL	WEST GREENWICH	2817	1	43:50.9	1	43:50.9	NULL	41.65501	-71.604691	America/New_York	F	4500	US
919934	9934	I	#N/A	170	231 MAIN ST	NULL	ASHAWAY	2804	1	43:50.9	1	43:50.9	NULL	41.426102	-71.784096	America/New_York	F	4500	US
919935	9935	I	#N/A	170	1000 BALD HILL RD	NULL	WARWICK	2886	1	43:50.9	1	43:50.9	NULL	41.71159	-71.489456	America/New_York	F	4500	US
919936	9936	I	#N/A	170	1250 GOLD STAR HWY	NULL	GROTON	6340	1	43:50.9	1	43:50.9	NULL	41.382809	-72.027435	America/New_York	F	4464	US
919939	9939	I	#N/A	165	Avenues Mall	NULL	WYOMING	2898	1	43:50.9	1	43:50.9	NULL	41.513959	-71.697914	America/New_York	F	4500	US
919940	9940	I	#N/A	170	1023 N.MAIN ST	NULL	FALL RIVER	2721	1	43:50.9	1	43:50.9	NULL	41.715363	-71.151489	America/New_York	F	4478	US
919941	9941	I	#N/A	170	550 NEWTON ST	NULL	FALL RIVER	2721	1	43:50.9	1	43:50.9	NULL	41.701401	-71.155602	America/New_York	F	4478	US
919943	9943	I	#N/A	170	Avenues Mall	NULL	WEST WARWICK	2893	1	43:50.9	1	43:50.9	NULL	41.7164	-71.523637	America/New_York	F	4500	US
919944	9944	I	#N/A	170	Avenues Mall	NULL	NORTH KINGSTOWN	2852	1	43:50.9	1	43:50.9	NULL	41.615592	-71.458015	America/New_York	F	4500	US
919946	9946	I	#N/A	170	127 HIGH ST	NULL	WESTERLY	2891	1	43:50.9	1	43:50.9	NULL	41.383453	-71.824966	America/New_York	F	4500	US
919948	9948	I	#N/A	170	25 W.BROAD ST	NULL	PAWCATUCK	6379	1	43:50.9	1	43:50.9	NULL	41.377842	-71.831703	America/New_York	F	4464	US
919949	9949	I	#N/A	165	24 E.MAIN ST	NULL	MYSTIC/STONINGTON	6355	1	43:50.9	1	43:50.9	NULL	41.807098	-72.735001	America/New_York	F	4464	US
919950	9950	I	#N/A	170	Avenues Mall	NULL	PAWCATUCK	6379	1	43:50.9	1	43:50.9	NULL	41.369507	-71.859763	America/New_York	F	4464	US
919953	9953	I	#N/A	170	Avenues Mall	NULL	NEW LONDON	6320	1	43:50.9	1	43:50.9	NULL	41.361966	-72.115997	America/New_York	F	4464	US
919956	9956	I	#N/A	170	Avenues Mall	NULL	COVENTRY	2816	1	43:50.9	1	43:50.9	NULL	41.69559	-71.535919	America/New_York	F	4500	US
919957	9957	I	#N/A	170	162 GRANITE ST	NULL	WESTERLY	2891	1	43:50.9	1	43:50.9	NULL	41.368484	-71.819595	America/New_York	F	4500	US
919958	9958	I	#N/A	170	Avenues Mall	NULL	NORWICH	6360	1	43:50.9	1	43:50.9	NULL	41.545628	-72.054168	America/New_York	F	4464	US
919959	9959	I	#N/A	170	4680 POST RD	NULL	CHARLESTOWN	2813	1	43:50.9	1	43:50.9	NULL	41.3857	-71.646103	America/New_York	F	4500	US
919960	9960	I	#N/A	170	1302 HARTFORD TRPK	NULL	VERNON	6066	1	43:50.9	1	43:50.9	NULL	41.859509	-72.432297	America/New_York	F	4464	US
919961	9961	I	#N/A	165	Avenues Mall	NULL	TIVERTON	2878	1	43:50.9	1	43:50.9	NULL	41.659984	-71.191482	America/New_York	F	4500	US
919962	9962	I	#N/A	170	18 KINGSTOWN RD	NULL	RICHMOND	2898	1	43:50.9	1	43:50.9	NULL	41.511375	-71.687347	America/New_York	F	4500	US
919963	9963	I	#N/A	205	370 PUTNAM PIKE	NULL	SMITHFIELD	2917	1	43:50.9	1	43:50.9	NULL	41.869831	-71.521767	America/New_York	F	4500	US
919965	9965	I	#N/A	205	525 KILLINGLY ST	NULL	JOHNSTON	2919	1	43:50.9	1	43:50.9	NULL	41.824768	-71.470985	America/New_York	F	4500	US
919968	9968	I	#N/A	225	Avenues Mall	NULL	EAST GREENWICH	2818	1	43:50.9	1	43:50.9	NULL	41.626959	-71.492821	America/New_York	F	4500	US
919970	9970	I	#N/A	235	Avenues Mall	NULL	WESTERLY	2891	1	43:50.9	1	43:50.9	NULL	NULL	NULL	America/New_York	F	4500	US
919989	9989	I	#N/A	165	Avenues Mall	NULL	WATERFORD	6385	1	43:50.9	1	43:50.9	NULL	NULL	NULL	America/New_York	F	4464	US
109999	9999	I	#N/A	165	Avenues Mall	NULL	NULL	NULL	1	43:50.9	1	43:50.9	NULL	44	-79	America/Toronto	C	537	CA
910705	10705	A	#N/A	170	6008 FENTON RD	NULL	FLINT	48507-4761	1	36:59.8	1598866	37:00.0	NULL	42.943724	-83.692549	America/Detroit	C	4481	US
910706	10706	A	#N/A	170	899 S MAIN ST	NULL	ENGLEWOOD	45322-2814	1	33:10.8	1598866	33:11.0	NULL	39.863413	-84.287142	America/New_York	C	4495	US
910707	10707	A	#N/A	170	6532 E BROAD ST	NULL	COLUMBUS	43213-1510	1	37:09.0	1598866	37:09.0	NULL	39.981749	-82.827376	America/New_York	C	4495	US
910708	10708	A	#N/A	170	1580 JEFFERSON RD	NULL	ROCHESTER	14623-3110	1	33:10.4	1598866	33:10.0	NULL	43.087574	-77.583362	America/New_York	C	4494	US
910709	10709	A	#N/A	170	11520 TRANSIT ROAD	NULL	AMHERST	14228	1	33:10.1	1598866	33:10.0	NULL	43.084075	-78.697525	America/New_York	C	4494	US
910711	10711	A	#N/A	170	4231 PEACH ST	NULL	ERIE	16509-1457	1	31:28.9	1598866	31:29.0	NULL	42.090293	-80.084817	America/New_York	C	4498	US
910712	10712	A	#N/A	170	1950 SWEET HOME RD	NULL	AMHERST	14228-3346	1	33:09.4	1598866	33:09.0	NULL	43.0125	-78.79976	America/New_York	C	4494	US
910713	10713	I	#N/A	205	2200 PAWTUCKET AVE	NULL	PROVIDENCE	2914	1	43:50.9	1	43:50.9	NULL	41.853622	-71.360535	America/New_York	F	4500	US
910714	10714	I	#N/A	205	1275 MINERAL SPRINGS	NULL	PROVIDENCE	2911	1	43:50.9	1	43:50.9	NULL	41.82399	-71.412834	America/New_York	F	4500	US
910715	10715	I	#N/A	235	Avenues Mall	NULL	WOONSOCKET	2895	1	43:50.9	1	43:50.9	NULL	42.015663	-71.482585	America/New_York	F	4500	US
910717	10717	A	#N/A	170	13240 32 MILE RD	NULL	WASHINGTON	48095-1421	1	36:59.4	1598866	36:59.0	NULL	42.802183	-83.003522	America/Detroit	C	4481	US
910718	10718	A	#N/A	170	1551 GRATIOT BLVD	NULL	MARYSVILLE	48040-1158	1	36:58.6	1598866	36:59.0	NULL	42.919004	-82.478088	America/Detroit	C	4481	US
910719	10719	A	#N/A	170	39847 S GROESBECK HWY	NULL	CLINTON TOWNSHIP	48036-5006	1	36:58.3	1598866	36:58.0	NULL	42.592838	-82.901158	America/Detroit	C	4481	US
910720	10720	A	#N/A	170	3331 ROCHESTER RD	NULL	TROY	48083-5454	1	37:49.7	1598866	37:50.0	NULL	42.567921	-83.128512	America/Detroit	C	4481	US
910721	10721	A	#N/A	195	16100 NORTHLINE RD	NULL	SOUTHGATE	48195-2593	1	36:57.6	1598866	36:58.0	NULL	42.214025	-83.21937	America/Detroit	C	4481	US
910722	10722	A	#N/A	170	5221 N HAMILTON RD	NULL	COLUMBUS	43230-1315	1	37:02.4	1598866	37:02.0	NULL	40.063474	-82.863747	America/New_York	C	4495	US
910723	10723	A	#N/A	170	44 N MAYSVILLE AVE	NULL	ZANESVILLE	43701-6111	1	33:07.2	1598866	33:07.0	NULL	39.904444	-82.019039	America/New_York	C	4495	US
910724	10724	A	#N/A	170	759 SCIOTO ST	NULL	URBANA	43078-2147	1	34:58.2	1598866	34:58.0	NULL	40.106712	-83.735663	America/New_York	C	4495	US
910726	10726	A	#N/A	170	5615 WILMINGTON PIKE	NULL	CENTERVILLE	45459-7102	1	33:06.1	1598866	33:06.0	NULL	39.658562	-84.109923	America/New_York	C	4495	US
910728	10728	A	#N/A	170	3903 TEAYS VALLEY RD	NULL	HURRICANE	25526-9604	1	54:51.9	1598866	54:52.0	NULL	38.447109	-81.950938	America/New_York	C	4512	US
910729	10729	A	#N/A	170	884 NATIONAL RD	NULL	WHEELING	26003-6415	1	59:45.4	1598866	59:45.0	NULL	40.076926	-80.693405	America/New_York	C	4512	US
910730	10730	A	#N/A	170	675 MAIN ROAD	NULL	IRVING	14081-9718	1	33:05.4	1598866	33:05.0	NULL	42.560696	-79.121328	America/New_York	C	4494	US
910731	10731	A	#N/A	195	6125 MAIN ST	NULL	WILLIAMSVILLE	14221-7064	1	36:57.9	1598866	36:58.0	NULL	42.965389	-78.725131	America/New_York	C	4494	US
910732	10732	A	#N/A	170	2240 DELAWARE AVE	NULL	BUFFALO	14216-2619	1	33:05.0	1598866	33:05.0	NULL	42.945358	-78.868747	America/New_York	C	4494	US
910734	10734	A	#N/A	170	"12479 OLEAN RD, RT 16"	NULL	CHAFFEE	14030-9788	1	36:56.7	1598866	36:57.0	NULL	42.537315	-78.477933	America/New_York	C	4494	US
910735	10735	A	#N/A	170	8259 N MAIN ST	NULL	EDEN	14057-1101	1	36:55.9	1598866	36:56.0	NULL	42.662601	-78.89055	America/New_York	C	4494	US
910736	10736	A	#N/A	170	1 RYAN DR	NULL	GENESEO	14454-1178	1	33:04.3	1598866	33:04.0	NULL	42.797892	-77.787704	America/New_York	C	4494	US
910737	10737	A	#N/A	170	209 E 12TH ST	NULL	ERIE	16503-1020	1	31:28.1	1598866	31:28.0	NULL	42.124758	-80.076755	America/New_York	C	4498	US
910738	10738	I	#N/A	170	458  CENTER STREET	NULL	AUBURN	4210	1	43:50.9	1	43:50.9	NULL	44.117886	-70.225029	America/New_York	C	4480	US
910739	10739	A	#N/A	170	594 BROADWAY	NULL	BANGOR	04401-3338	1	40:33.5	1598866	40:33.0	NULL	44.821212	-68.777853	America/New_York	C	4480	US
910740	10740	I	#N/A	145	Avenues Mall	NULL	JOHNSTON	2919	1	43:50.9	1	43:50.9	NULL	41.824399	-71.500436	America/New_York	F	4500	US
910743	10743	I	#N/A	170	2046 SMITH ST	NULL	NORTH PROVIDENCE	2911	1	43:50.9	1	43:50.9	NULL	41.858124	-71.485306	America/New_York	F	4500	US
910744	10744	I	#N/A	170	230  WESTERN AVENUE	NULL	AUGUSTA	4330	1	43:50.9	1	43:50.9	NULL	44.314358	-69.800911	America/New_York	C	4480	US
910745	10745	I	#N/A	165	10 DORRANCE ST	NULL	PROVIDENCE	2910	1	43:50.9	1	43:50.9	NULL	41.824661	-71.413239	America/New_York	F	4500	US
910746	10746	I	#N/A	170	150 DOUGLAS AVENUE	NULL	PROVIDENCE	2908	1	43:50.9	1	43:50.9	NULL	41.836681	-71.421097	America/New_York	F	4500	US
910749	10749	I	#N/A	170	63 AIRPORT RD	NULL	WARWICK	2889	1	43:50.9	1	43:50.9	NULL	41.733383	-71.409286	America/New_York	F	4500	US
910764	10764	I	#N/A	225	Avenues Mall	NULL	PLAINFIELD	6374	1	43:50.9	1	43:50.9	NULL	41.663919	-71.912763	America/New_York	F	4464	US
910765	10765	I	#N/A	170	333 MAIN ST	NULL	WATERVILLE	04901-4922	1	43:50.9	1	43:50.9	NULL	44.565546	-69.636616	America/New_York	C	4480	US
910768	10768	I	#N/A	170	67 CUMBERLAND STREET	NULL	WOONSOCKET	2895	1	43:50.9	1	43:50.9	NULL	42.008121	-71.502899	America/New_York	F	4500	US
910769	10769	A	#N/A	170	1004 E PICKARD ST	NULL	MOUNT PLEASANT	48858-1063	1	36:57.1	1598866	36:57.0	NULL	43.611378	-84.764929	America/Detroit	C	4481	US
910770	10770	A	#N/A	170	447 W COMMERCIAL ST	NULL	EAST ROCHESTER	14445-2201	1	33:03.2	1598866	33:03.0	NULL	43.1161	-77.495407	America/New_York	C	4494	US
910771	10771	A	#N/A	195	1727 SOUTHFIELD RD	NULL	LINCOLN PARK	48146-2261	1	36:56.7	1598866	36:57.0	NULL	42.252846	-83.187897	America/Detroit	C	4481	US
910772	10772	A	10772	170	959 PATTERSON RD	NULL	DAYTON	45419-4335	1	33:02.5	1598866	33:02.0	NULL	39.724551	-84.153364	America/New_York	C	4495	US
910773	10773	A	#N/A	170	1318 N FAIRFIELD RD	NULL	BEAVERCREEK	45432-2698	1	33:02.1	1598866	33:02.0	NULL	39.726226	-84.056965	America/New_York	C	4495	US
910851	10851	A	10851	170	150 MONARCH LN	NULL	MIAMISBURG	45342-6458	1	33:31.6	1598866	33:32.0	NULL	39.639955	-84.240772	America/New_York	C	4495	US
910852	10852	A	#N/A	170	1245 E DAYTON YELLOW SPRINGS RD	NULL	FAIRBORN	45324-6327	1	33:01.3	1598866	33:01.0	NULL	39.784602	-83.992635	America/New_York	C	4495	US
910853	10853	A	#N/A	170	3450 GENDER RD	NULL	CANAL WINCHESTER	43110-8474	1	32:59.8	1598866	33:00.0	NULL	39.911835	-82.823519	America/New_York	C	4495	US
910855	10855	A	#N/A	170	821 W UNION ST	NULL	NEWARK	14513-9724	1	32:59.5	1598866	32:59.0	NULL	43.047726	-77.114142	America/New_York	C	4494	US
910856	10856	A	10856	170	4 N TRANSIT RD	NULL	LOCKPORT	14094-2324	1	32:59.1	1598866	32:59.0	NULL	43.167437	-78.696417	America/New_York	C	4494	US
910857	10857	A	#N/A	170	1361 E 2ND ST	NULL	JAMESTOWN	14701-1949	1	32:58.8	1598866	32:59.0	NULL	42.113601	-79.211152	America/New_York	C	4494	US
910859	10859	I	#N/A	170	848  MINOT AVENUE	NULL	AUBURN	4210	1	43:50.9	1	43:50.9	NULL	44.081467	-70.262657	America/New_York	C	4480	US
910860	10860	A	10860	170	5976 FAR HILLS AVE	NULL	DAYTON	45429-2212	1	16:58.2	1598866	16:58.0	NULL	39.659591	-84.157387	America/New_York	C	4495	US
910862	10862	A	#N/A	170	493 W 12 MILE RD	NULL	MADISON HEIGHTS	48071-2422	1	36:56.3	1598866	36:56.0	NULL	42.504293	-83.110553	America/Detroit	C	4481	US
910863	10863	A	#N/A	170	461 N MAIN ST	NULL	WARSAW	14569-1032	1	32:57.4	1598866	32:57.0	NULL	42.760454	-78.130596	America/New_York	C	4494	US
910864	10864	I	#N/A	170	168 CAMDEN ST	NULL	ROCKLAND	4841	1	43:50.9	1	43:50.9	NULL	44.121494	-69.100716	America/New_York	C	4480	US
910866	10866	A	#N/A	170	27340 EUREKA RD	NULL	TAYLOR	48180-7812	1	36:55.9	1598866	36:56.0	NULL	42.196561	-83.305517	America/Detroit	C	4481	US
910867	10867	A	#N/A	170	11334 S SAGINAW ST	NULL	GRAND BLANC	48439-1204	1	36:55.5	1598866	36:56.0	NULL	42.929511	-83.632406	America/Detroit	C	4481	US
910868	10868	A	10868	170	8333 N HIGH ST	NULL	COLUMBUS	43235-1497	1	36:45.7	1598866	36:46.0	NULL	40.135205	-83.017405	America/New_York	C	4495	US
910869	10869	I	#N/A	235	"1 Lewiston Queenston Bridge, LEWISTON QUEENSTON BRIDGE"	NULL	LEWISTON	14092-1980	1	43:50.9	1	43:50.9	NULL	43.152344	-79.037247	America/New_York	C	4494	US
910870	10870	I	#N/A	170	736 SABATTUS STREET	NULL	LEWISTON	4240	1	43:50.9	1	43:50.9	NULL	44.103001	-70.177223	America/New_York	C	4480	US
910872	10872	A	#N/A	170	3309 STERNS ROAD STERNS ROAD	NULL	LAMBERTVILLE	48144	1	36:54.6	1598866	36:55.0	NULL	41.748691	-83.62617	America/Detroit	C	4481	US
910873	10873	A	#N/A	170	507 E BIG BEAVER RD	NULL	TROY	48083-1395	1	10:04.9	1598866	10:05.0	NULL	42.563239	-83.137971	America/Detroit	C	4481	US
910874	10874	A	#N/A	170	590 N LAPEER RD	NULL	OXFORD	48371-3612	1	36:53.9	1598866	36:54.0	NULL	42.836644	-83.271255	America/Detroit	C	4481	US
910875	10875	A	10875	170	28877 SCHOENHERR RD	NULL	WARREN	48088-6338	1	36:53.4	1598866	36:53.0	NULL	42.506279	-82.987853	America/Detroit	C	4481	US
910877	10877	A	#N/A	170	37121 MOUND RD	NULL	STERLING HEIGHTS	48310-4116	1	36:53.0	1598866	36:53.0	NULL	42.5661	-83.050128	America/Detroit	C	4481	US
910878	10878	A	#N/A	170	22400 ECORSE RD	NULL	TAYLOR	48180-1849	1	36:52.6	1598866	36:53.0	NULL	42.256241	-83.255607	America/Detroit	C	4481	US
910880	10880	A	#N/A	170	16815 MIDDLEBELT RD	NULL	LIVONIA	48154-3317	1	36:52.3	1598866	36:52.0	NULL	42.410954	-83.33566	America/Detroit	C	4481	US
910881	10881	A	#N/A	170	33111 8 MILE RD	NULL	LIVONIA	48152-1332	1	36:51.9	1598866	36:52.0	NULL	42.440157	-83.372916	America/Detroit	C	4481	US
910882	10882	A	#N/A	170	1200 TIFFIN AVE	NULL	FINDLAY	45840-6234	1	32:50.2	1598866	32:50.0	NULL	41.049716	-83.628439	America/New_York	C	4495	US
910883	10883	A	#N/A	170	3231 MAPLE AVE	NULL	ZANESVILLE	43701-1312	1	32:49.8	1598866	32:50.0	NULL	39.981428	-82.01905	America/New_York	C	4495	US
910884	10884	A	#N/A	170	7332 E STATE ROUTE 37	NULL	SUNBURY	43074-9210	1	36:39.4	1598866	36:39.0	NULL	40.26599	-82.93129	America/New_York	C	4495	US
910885	10885	A	#N/A	170	105 E BROAD ST	NULL	PATASKALA	43062-7516	1	36:38.9	1598866	36:39.0	NULL	40.003284	-82.671293	America/New_York	C	4495	US
910886	10886	A	#N/A	170	635 W WATER ST	NULL	PIQUA	45356-2157	1	32:49.2	1598866	32:49.0	NULL	40.1471	-84.247819	America/New_York	C	4495	US
910887	10887	A	10887	170	1525 N LIMESTONE ST	NULL	SPRINGFIELD	45503-3331	1	32:48.8	1598866	32:49.0	NULL	39.943042	-83.805433	America/New_York	C	4495	US
910888	10888	A	#N/A	170	125 STATE ROUTE 3	NULL	SUNBURY	43074-6900	1	36:37.6	1598866	36:38.0	NULL	40.243277	-82.868344	America/New_York	C	4495	US
910889	10889	A	#N/A	170	118 N 7TH ST	NULL	MARIETTA	45750-2205	1	56:16.3	1598866	56:16.0	NULL	39.416651	-81.445062	America/New_York	C	4495	US
910891	10891	A	10891	170	11305 MAPLE RIDGE RD	NULL	MEDINA	14103-1815	1	32:48.2	1598866	32:48.0	NULL	43.20744	-78.392585	America/New_York	C	4494	US
910892	10892	I	#N/A	170	200 EAST FIRST STREET	NULL	OSWEGO	13126	1	43:50.9	1	43:50.9	NULL	43.454227	-76.505867	America/New_York	C	4494	US
910894	10894	A	#N/A	170	67467 S MAIN ST	NULL	RICHMOND	48062-1923	1	36:51.0	1598866	36:51.0	NULL	42.79818	-82.739888	America/Detroit	C	4481	US
910895	10895	A	10895	170	8645 ERIE RD	NULL	ANGOLA	14006-9716	1	36:35.5	1598866	36:36.0	NULL	42.649818	-79.040515	America/New_York	C	4494	US
910897	10897	A	#N/A	170	3238 OWEN RD	NULL	FENTON	48430-1846	1	36:50.6	1598866	36:51.0	NULL	42.790354	-83.736291	America/Detroit	C	4481	US
910898	10898	I	#N/A	170	985 E BRIGHTON AVE	NULL	SYRACUSE	13215	1	43:50.9	1	43:50.9	NULL	43.002975	-76.12986	America/New_York	C	4494	US
910900	10900	A	#N/A	170	2565 West 12th Street	NULL	ERIE	16505-3005	1	31:27.7	1598866	31:28.0	NULL	42.102207	-80.138	America/New_York	C	4498	US
910958	10958	A	#N/A	170	16447 CONNEAUT LAKE RD	NULL	MEADVILLE	16335-3813	1	31:27.4	1598866	31:27.0	NULL	41.621538	-80.206751	America/New_York	C	4498	US
910959	10959	A	10959	195	697 ORCHARD PARK RD	NULL	WEST SENECA	14224-2672	1	36:32.0	1598866	36:32.0	NULL	42.829165	-78.776709	America/New_York	C	4494	US
910962	10962	A	#N/A	170	301 ODLIN RD	NULL	BANGOR	04401-6703	1	36:31.6	1598866	36:32.0	NULL	44.790619	-68.811198	America/New_York	C	4480	US
910963	10963	I	#N/A	170	54  BANGOR STREET	NULL	AUGUSTA	4330	1	43:50.9	1	43:50.9	NULL	44.320244	-69.765457	America/New_York	C	4480	US
910970	10970	I	#N/A	170	486 SILAS DEANE HIGHWAY	NULL	WETHERSFIELD	6109	1	43:50.9	1	43:50.9	NULL	41.712837	-72.663681	America/New_York	F	4464	US
910974	10974	A	10974	170	4849 TRANSIT RD	NULL	DEPEW	14043-4741	1	36:31.2	1598866	36:31.0	NULL	42.874319	-78.696446	America/New_York	C	4494	US
910975	10975	I	#N/A	170	159 E MAIN RD	NULL	MIDDLETOWN	2842	1	43:50.9	1	43:50.9	NULL	41.518291	-71.295334	America/New_York	F	4500	US
910979	10979	A	10979	170	941 COSHOCTON AVE	NULL	MOUNT VERNON	43050-1907	1	36:30.4	1598866	36:30.0	NULL	40.400968	-82.45478	America/New_York	C	4495	US
910980	10980	A	#N/A	170	65 BUFFALO ST	NULL	GOWANDA	14070-1203	1	36:30.0	1598866	36:30.0	NULL	42.466082	-78.934026	America/New_York	C	4494	US
910981	10981	A	10981	170	617 E WALTON BLVD	NULL	PONTIAC	48340-1360	1	36:50.3	1598866	36:50.0	NULL	42.677865	-83.278363	America/Detroit	C	4481	US
910982	10982	A	#N/A	170	9590 TRANSIT RD	NULL	EAST AMHERST	14051-1403	1	30:52.3	1598866	30:52.0	NULL	43.030004	-78.697541	America/New_York	C	4494	US
910983	10983	I	#N/A	170	1555 POLARIS PARKWAY	NULL	COLUMBUS	43240	1	43:50.9	1	43:50.9	NULL	40.141464	-82.976303	America/New_York	F	4495	US
910985	10985	I	#N/A	170	133 EAST MAIN STREET	NULL	PLAINVILLE	6062	1	43:50.9	1	43:50.9	NULL	41.673782	-72.860229	America/New_York	F	4464	US
910986	10986	A	#N/A	170	9685 JOHNSTOWN RD	NULL	NEW ALBANY	43054-9750	1	36:28.3	1598866	36:28.0	NULL	40.089978	-82.796187	America/New_York	C	4495	US
910987	10987	A	10987	170	21930 ALLEN RD	NULL	WOODHAVEN	48183-1660	1	12:46.9	1598866	12:47.0	NULL	42.148654	-83.227095	America/Detroit	C	4481	US
910989	10989	A	#N/A	170	975 STILLWATER AVE	NULL	OLD TOWN	04468-2166	1	36:27.0	1598866	36:27.0	NULL	44.915864	-68.683369	America/New_York	C	4480	US
910990	10990	I	#N/A	170	1901 SILAS DEANE HIGHWAY	NULL	ROCKY HILL	6067	1	43:50.9	1	43:50.9	NULL	41.675156	-72.648407	America/New_York	F	4464	US
910993	10993	A	#N/A	235	"8319 INDIAN FALLS RD, PEMBROKE TRAVEL PLAZA   RD #3"	NULL	CORFU	14036-9645	1	32:45.1	1598866	32:45.0	NULL	43.011637	-78.329017	America/New_York	C	4494	US
910994	10994	A	10994	235	"20 ERIE STATION RD, SCOTTSVILLE TRAVEL PLAZA"	NULL	WEST HENRIETTA	14586-9405	1	32:44.8	1598866	32:45.0	NULL	43.041034	-77.715279	America/New_York	C	4494	US
910995	10995	A	#N/A	235	"7029 ALDRIDGE RD, SENECA TRAVEL PLAZA"	NULL	VICTOR	14564-9339	1	32:44.4	1598866	32:44.0	NULL	42.998998	-77.413359	America/New_York	C	4494	US
910996	10996	A	#N/A	235	"4002 RANSOM RD, CLARENCE TRAVEL PLAZA"	NULL	CLARENCE	14031-2307	1	32:44.0	1598866	32:44.0	NULL	42.952622	-78.602838	America/New_York	C	4494	US
910997	10997	A	10997	170	2312 NEEDMORE RD	NULL	DAYTON	45414-4148	1	32:43.7	1598866	32:43.0	NULL	39.81927	-84.191043	America/New_York	C	4495	US
910998	10998	I	#N/A	235	1 HSBC CTR	NULL	ERIE	14203	1	43:50.9	1	43:50.9	NULL	42.879238	-78.876541	America/New_York	C	4494	US
911001	11001	A	#N/A	170	394 WILSON ST	NULL	BREWER	04412-1522	1	36:24.7	1598866	36:25.0	NULL	44.784748	-68.75124	America/New_York	C	4480	US
911002	11002	A	#N/A	170	4 LUNT RD	NULL	NEWPORT	04953-4151	1	36:24.3	1598866	36:24.0	NULL	44.838153	-69.284549	America/New_York	C	4480	US
911003	11003	I	#N/A	170	60 FAIR STREET	NULL	NORWAY	4268	1	43:50.9	1	43:50.9	NULL	44.2108	-70.529617	America/New_York	C	4480	US
911004	11004	I	#N/A	170	245 MADISON AVENUE	NULL	SKOWHEGAN	4976	1	43:50.9	1	43:50.9	NULL	44.776867	-69.724754	America/New_York	C	4480	US
911006	11006	I	#N/A	170	Avenues Mall	NULL	WEST WARWICK	2893	1	43:50.9	1	43:50.9	NULL	NULL	NULL	America/New_York	F	4500	US
911007	11007	A	#N/A	235	"50 FOUNTAIN PLZ, KEY TOWERS"	NULL	BUFFALO	14202-2230	1	43:50.9	1	43:50.9	NULL	42.889065	-78.873746	America/New_York	C	4494	US
911008	11008	I	#N/A	195	375 KENNETH DRIVE	NULL	HENRIETTA	14467	1	43:50.9	1	43:50.9	NULL	43.059287	-77.64431	America/New_York	C	4494	US
911009	11009	A	#N/A	170	5700 MAYBEE RD	NULL	CLARKSTON	48346-3129	1	31:26.9	1598866	31:27.0	NULL	42.719615	-83.37724	America/Detroit	C	4481	US
911010	11010	I	#N/A	170	5645 S CEDAR STREET	NULL	LANSING	48911	1	43:50.9	1	43:50.9	NULL	42.675694	-84.547432	America/Detroit	C	4481	US
911011	11011	A	11011	170	"4740 REED RD, SUITE 121"	NULL	UPPER ARLINGTON	43220-3073	1	36:23.5	1598866	36:24.0	NULL	40.053418	-83.065647	America/New_York	C	4495	US
911012	11012	A	#N/A	170	2845 STELZER RD	NULL	COLUMBUS	43219-3132	1	36:22.3	1598866	36:23.0	NULL	40.031517	-82.911147	America/New_York	C	4495	US
911013	11013	A	11013	170	4140 W VIENNA RD	NULL	CLIO	48420-9402	1	36:49.2	1598866	36:49.0	NULL	43.177904	-83.759615	America/Detroit	C	4481	US
911014	11014	I	#N/A	170	3500 S MARTIN LUTHER KING JR BLVD	NULL	INGHAM	48910-4339	1	43:50.9	1	43:50.9	NULL	42.696671	-84.567398	America/Detroit	C	4481	US
911016	11016	A	11016	170	728 S WAVERLY RD	NULL	LANSING	48917-4253	1	31:26.3	1598866	31:26.0	NULL	42.725665	-84.603605	America/Detroit	C	4481	US
